Timestamp,tmpc,dwpc,mslp,wdir,wspd,skct,pr1h
2010-11-22,12.116666666666667,9.958333333333334,1015.8666666666668,184.16666666666666,8.016666666666667,8.0,0.0
2010-11-23,18.85833333333333,14.058333333333337,1009.8333333333331,187.5,11.158333333333333,7.083333333333333,0.0
2010-11-24,1.425,-2.4999999999999996,1023.8499999999999,305.0,4.666666666666667,1.5,0.0
2010-11-25,0.46666666666666673,-1.45,1017.75,103.33333333333333,8.725,7.916666666666667,0.4750000000000001
2010-11-26,3.6999999999999997,2.6250000000000004,1008.1333333333334,310.8333333333333,6.575000000000002,8.0,0.5666666666666668
2010-11-27,-1.5333333333333325,-7.158333333333334,1015.6833333333334,242.5,7.083333333333335,1.5,0.0
2010-11-28,0.8083333333333335,-4.3583333333333325,1020.6749999999998,293.3333333333333,5.233333333333334,2.0,0.0
2010-11-29,2.9583333333333335,-0.4000000000000002,1022.9,150.0,5.566666666666667,0.16666666666666666,0.0
2010-11-30,6.566666666666666,3.0083333333333333,1014.0333333333333,147.5,7.583333333333333,6.3,0.21666666666666665
2010-12-01,0.2333333333333333,-2.4916666666666667,1009.8833333333332,253.33333333333334,8.85,8.0,0.0
2010-12-02,-3.3166666666666664,-7.033333333333335,1017.1666666666666,267.5,8.383333333333333,8.0,-0.049999999999999996
